Branch Order Table.

j, binMax, BifPercent,DRmean,DRstdev,DRmax,DRmin, DRuf, DRcurve, PDRmean, PDRstdev,PDRmax,PDRmin, PDRuf,PDRcurve, TRmean,TRstdev,TRmax,TRmin,TRuf, TRcurve,Nbifs,Ntips,BPLmean,BPLstdev,BPLmax,BPLmin, BPLcurve
370,469.2998772171155,0.4672897196261682,1.4834986533787227,0.21684467614449912,2.0,1.0333364699311567,0.72,2,0.9252578672197267,0.33873609873863864,1.5,0.5,0.66,1,1.1682106545483415,0.48508279729698384,2.730564924114671,0.5,0.5643564356435643,1,50,57,15.27624553051387,15.257891292815208,88.18650593794719,0.13416407864997976,3
371,471.0687325145783,0.5483870967741935,1.5329542498124717,0.21884024683096834,2.067655777744172,1.1927187671370856,0.4117647058823529,3,0.8029782350095949,0.2729759120097498,1.4999661705006768,0.5,0.5686274509803921,3,1.2941269981077326,0.5798258540591701,2.9491664128887063,0.42856176300019333,0.5392156862745098,1,51,42,15.360150962585573,17.589519015397617,80.59974982433683,0.29068883707496884,3
372,473.1346125564329,0.42857142857142855,1.6766641135806477,0.426795915412421,3.0,1.1081085238407276,0.5098039215686274,3,0.7874010773822012,0.3178590343296741,1.5,0.4,0.5490196078431373,1,1.1928873842311234,0.6251107400479565,3.0,0.3999945873533511,0.46534653465346537,1,51,68,16.310753014486817,19.70213437861962,115.56603020272564,0.5366563145999126,3
373,475.46294046974776,0.373134328358209,1.4923535714647687,0.07799013297416128,1.6692950859446445,1.3333333333333333,0.66,2,0.973266575578364,0.4572824566573147,2.0,0.5,0.68,1,1.2057959055070329,0.4690698848411915,2.1604890387858346,0.33332581583635906,0.6435643564356436,2,50,84,15.125643044394211,14.53518316944858,93.43393720664231,0.43416586692183956,3
374,478.03138325804946,0.4180327868852459,1.4811411775925727,0.20930071173638917,2.0,1.1211778250434172,0.7254901960784313,1,1.0479903116154092,0.38415590096642616,1.5,0.6,0.5882352941176471,1,0.9925457784810745,0.4487815670361615,2.0,0.43152855291348163,0.6336633663366337,1,51,71,18.071192918757422,23.74132183479552,182.15094813985397,0.5420332093147018,3
375,481.05632506345523,0.3968253968253968,1.4710909912894756,0.18588452494907431,2.0,1.0322610020077756,0.6,2,0.8970426080159907,0.3342589788897829,1.5000338294993236,0.6666666666666666,0.7,3,1.0872482072606096,0.5577872783031923,3.1274198988195616,0.5,0.6237623762376238,1,50,76,16.477152871328315,15.634206025429993,77.28985144316746,0.1431782106327544,3
376,484.07742246682903,0.3722627737226277,1.5402084711035218,0.20562009441662843,2.0,1.2164562197406514,0.43137254901960786,3,0.8856856822061097,0.3590014116853706,1.5,0.43244097807757165,0.47058823529411764,3,1.1944397340774744,0.6864818925843382,3.9753119730185498,0.4,0.5742574257425742,3,51,86,17.428343974482424,16.575719073563818,77.05500934216671,0.755903923714552,3
377,486.85955093458915,0.46296296296296297,1.5976849966312856,0.3522484058429091,2.5000338294993236,1.0913733276663768,0.38,3,0.8724524868135434,0.36511560625229433,2.0,0.4,0.38,3,1.3994284403100636,0.8621803774897957,5.824435075885329,0.5,0.5544554455445545,1,50,58,18.080819863563757,23.178990817171417,169.8057420468148,0.6135144660071092,2
378,490.65671758084983,0.3722627737226277,1.5117618386467426,0.20066056961186646,2.0,1.195699831365936,0.49019607843137253,1,0.9571017633212654,0.48532087103596333,2.5,0.5,0.5686274509803921,1,1.306727822031741,0.7430847789945617,4.928364249578415,0.4,0.5742574257425742,2,51,86,15.30406786667834,14.679041081972082,83.3342175576237,0.27730849247723677,3
379,493.9825923957761,0.42016806722689076,1.6240750739198397,0.30882624624954114,2.4758162031438937,1.1440724269377383,0.5,3,0.8510877540574877,0.3396749148876368,1.6666666666666665,0.5,0.52,3,1.3417045095444682,0.6187982060569424,2.914806070826307,0.0952411637722718,0.5841584158415841,3,50,69,15.423122004998975,13.532238546143175,79.92448483830917,0.8676404785393791,3
380,497.57786827309303,0.3875968992248062,1.5495585289453395,0.2864663857947161,2.5000338294993236,1.010809542990878,0.52,2,0.834364672882228,0.3371101872467797,1.6666666666666667,0.3999945873533511,0.54,2,1.2119683122564886,0.7130035069787201,3.884961983880023,0.4,0.5247524752475248,3,50,79,18.754198228636298,16.2358923980633,65.99632993852485,1.3791209871665024,3
381,500.7532897330776,0.4854368932038835,1.5786803073648987,0.26842065957940636,2.5,1.0908813230208685,0.38,3,0.9007942107352073,0.36037442725452623,1.5,0.5,0.44,3,1.4265024625673628,1.1915337386749196,7.0,0.4599680426924807,0.5346534653465347,3,50,53,19.001081546501318,14.590762116373853,62.165472710896374,0.3889730067755402,3
382,504.56574242176896,0.4322033898305085,1.518463862989728,0.18470313480639383,2.0,1.170089040259026,0.47058823529411764,3,0.9831823988445184,0.4088195879247582,2.0,0.5,0.5686274509803921,1,1.121106544011596,0.5061732698720676,2.2345643620011244,0.4,0.49504950495049505,1,51,67,20.54276160317275,17.242074921179114,72.46064866828773,0.21400934559033685,3
383,509.0430454764196,0.4032258064516129,1.538969559506278,0.40820734419226146,2.5000338294993236,1.0229376964679697,0.58,1,0.849217745321115,0.4245243611368966,2.0,0.4,0.6,3,1.189170576148584,0.7688776678840689,4.417521079258011,0.3743573908851077,0.6534653465346535,2,50,74,16.75415319473675,17.66780466974673,93.32347003371717,0.7519025409588801,3
384,513.7444737424,0.425,1.6940671089202743,0.7273713374589162,5.000112767540991,1.044106239460371,0.43137254901960786,2,0.733492850226918,0.28164657557473954,1.5,0.1999954894000902,0.49019607843137253,2,1.6248062875155733,1.327514747872375,7.500000000000001,0.5500825587651434,0.5841584158415841,1,51,69,17.863754440821193,14.534386155542112,68.04830416411326,1.1860338462114037,3
385,516.9921804419931,0.49019607843137253,1.6604780898091096,0.7004946358668468,5.104719929067635,1.223054629412857,0.38,2,0.7828294273536108,0.30599776878927093,1.4999999999999998,0.18485136111780293,0.54,3,1.3021412331659163,0.904949208536227,5.8939123102866775,0.38367378544547864,0.504950495049505,2,50,52,19.670990305816993,22.918476334791254,140.10906526102968,0.1886796226411111,3
386,520.5135490670226,0.5,1.5558296470154842,0.32488460152865034,2.5,1.0729187820695072,0.42,3,0.9083546086658562,0.4317275553145936,2.0,0.4,0.54,1,1.351747008130884,1.0511351330459326,6.414013490725127,0.2,0.5247524752475248,3,50,50,20.927903231932103,25.996170258627767,148.5308831790704,0.3794733192202199,3
387,524.9714809071316,0.3953488372093023,1.4613323130683427,0.25324834289966336,2.2115086912291564,1.0252309332677185,0.4117647058823529,2,0.9713915056230691,0.3704250356992855,1.5,0.6645341200190271,0.5882352941176471,3,1.1754166084671867,0.47926797656432263,2.086424957841484,0.5,0.5148514851485149,2,51,78,18.13259478974032,21.765016511957036,130.94891582818096,0.5366563145999571,3
388,529.6321432741274,0.3968253968253968,1.5470144847671192,0.24782326922432746,2.0721879233943166,1.118,0.5,2,0.8717899395598903,0.3094392777336122,1.5,0.5,0.56,3,1.1966107506747035,0.7390741771087816,3.549797639123103,0.25,0.5346534653465347,3,50,76,20.457662714568,19.37940985418986,121.84993563997642,1.1148542505637073,3
389,534.3022867332363,0.4396551724137931,1.5323660094442166,0.3175473916469963,2.4985975528176865,1.06539749888343,0.5490196078431373,2,0.9972043062565105,0.39999913197107406,1.5,0.36920963264615947,0.5294117647058824,1,1.3090953107828442,0.8243532014672359,4.530860033726813,0.5,0.5643564356435643,1,51,65,19.422087414775863,16.38434873123524,72.72669413669112,0.5434151267677431,3
390,540.1229419250349,0.3597122302158273,1.5077534798411465,0.5110174924130088,3.8805564717980556,1.0078,0.32,1,0.8576032021091559,0.23623338115132567,1.5,0.5,0.44,3,1.5168965071976537,1.0959327840797557,6.152748735244519,0.3333333333333333,0.44554455445544555,3,50,89,18.378613842519677,19.11835068516794,121.2820190014165,0.9161296338201643,3
391,546.1821649400005,0.4358974358974359,1.5431927426128478,0.5112004592735452,3.56212478920742,1.0162180345579341,0.35294117647058826,1,0.8174563863833189,0.27798100405777654,1.5,0.28073132166223236,0.39215686274509803,3,1.4562295234346716,1.094458660894389,5.633693086003373,0.33333333333333337,0.4752475247524752,3,51,66,18.247100253041005,15.27609945306788,62.63326275027281,0.29013832907768583,3
392,551.86924556895,0.42857142857142855,1.451561430879878,0.24627420979558917,2.329460370994941,1.077166056420861,0.5686274509803921,3,1.065595139496866,0.4159524526630641,2.0,0.6666666666666666,0.5490196078431373,3,1.2949626654322892,0.6880124308118526,3.9629679595278247,0.3333333333333333,0.6176470588235294,2,51,68,18.370788678232767,17.46946691542796,89.40001896335326,0.2765863337187971,3
393,558.6639005807481,0.4112903225806452,1.5850979884798369,0.37990482489173727,2.881652613827993,1.1111333333333333,0.47058823529411764,1,0.8557632191939504,0.36633530289375354,1.559981778840679,0.39999999999999997,0.5686274509803921,3,1.4205140216101428,0.7917287809503827,4.074064080944351,0.5,0.6435643564356436,1,51,73,16.547731207732507,15.95135436368427,72.97862678084347,0.38897300677551594,3
394,564.2314909367748,0.45045045045045046,1.4576274832687721,0.2523613534611441,2.0,1.0428439395154312,0.4,2,0.8608353352192804,0.2716843050634791,1.4999999999999998,0.5,0.5,3,1.294278424575018,1.0323927770094576,7.200775716694773,0.45757588305933994,0.43564356435643564,3,50,61,19.934542142506302,18.94263177596423,95.85678009244761,0.7600657866263659,3
395,569.1791209311455,0.51,1.4910215531402002,0.4005807217158147,3.283912310286678,1.0220922107164117,0.37254901960784315,2,0.9021936919033852,0.3065173252152296,1.5,0.5,0.5686274509803921,2,1.2863361149544763,0.7087198031490539,4.423575042158516,0.4,0.49019607843137253,1,51,49,22.48058760231535,20.98856159075441,86.1113185217391,1.1189280584559371,3
396,576.6049637790937,0.3984375,1.4363766392147415,0.21982003337775763,2.0,1.0078,0.45098039215686275,3,0.884578270829813,0.3010739458475187,1.5325670498084292,0.5,0.5098039215686274,3,1.5759305463563853,0.8724750541415002,4.925025295109612,0.6666666666666666,0.5490196078431373,1,51,77,18.54010978755045,17.17382159145972,117.61360199211063,0.3794733192202199,3
397,583.6573882263041,0.425,1.5646500029332018,0.35351552195688646,2.7073524451939295,1.0307175940686464,0.43137254901960786,3,0.7643682456392239,0.2566018471616881,1.5,0.4,0.5098039215686274,3,1.5199067359155845,1.0284246944439612,5.087183811129849,0.5,0.48514851485148514,3,51,69,20.2185547330558,18.65290332790501,81.20862077955931,0.7414849964766682,3
398,593.6833301246879,0.392,1.502883202635565,0.28208203876496596,2.4665005990321642,1.0400114285714286,0.5510204081632653,3,0.9472802119213776,0.36611595493868143,1.5,0.3421591298208828,0.5510204081632653,1,1.4050597376862146,0.9983815138743501,6.453490725126476,0.4,0.48514851485148514,1,49,76,21.64199241574496,21.520210185087883,134.7383781742781,0.6217716622684122,3
399,599.9996163808187,0.5604395604395604,1.6474398486751074,0.5068331919459369,3.7788264280486166,1.1313752998144544,0.5098039215686274,2,0.8526469789788785,0.37105165206663954,1.5,0.2540924684394672,0.5294117647058824,2,1.3271601716626793,1.04038242205107,6.0,0.4,0.5490196078431373,3,51,40,16.96351029447566,15.268069602080777,80.52268029030483,0.19416487838942528,3
400,607.5365493944134,0.4434782608695652,1.5884863018259041,0.4197649128997797,2.6832671460770636,1.0693043196018501,0.45098039215686275,3,0.8954294430049714,0.39966607405639537,1.5757509279562403,0.4,0.47058823529411764,1,1.3481029736690902,0.8501293651935233,4.295379426644182,0.5,0.5841584158415841,2,51,64,16.6111568521034,15.057060753006436,79.2495519181146,0.7601124294623282,3
401,616.9435216651584,0.423728813559322,1.5820133677935002,0.35628887129219905,2.5,1.0242963084361043,0.4,3,0.8800334876211852,0.3526602654359471,1.5,0.4,0.58,1,1.3668171321694407,0.9023039420827303,5.435767284991568,0.5,0.5445544554455446,3,50,68,17.105040223850825,19.58473625955627,117.09477691342944,0.6217716622684022,3
402,625.1689982322517,0.4015748031496063,1.4978729737633252,0.2687328708305205,2.1315753528062746,1.1520457145674103,0.5686274509803921,1,0.8912055096154077,0.3465953060939007,1.6666666666666667,0.5,0.5686274509803921,3,1.2247052184766283,0.7117251188433251,4.193524451939291,0.5188936104349294,0.5392156862745098,3,51,76,18.907071766971526,20.67800876321509,123.94184630365089,0.7589466384404397,3
403,637.0660778789263,0.3617021276595745,1.4914380491830026,0.23269942397488025,2.5,1.1012760075508288,0.3333333333333333,2,0.8877973569086306,0.3554054605231513,2.0,0.4,0.47058823529411764,2,1.3472993372657114,0.7831069948800943,4.327048903878583,0.42834789098014353,0.45544554455445546,3,51,90,18.563553176264616,16.838446766336528,78.78670815728579,0.5999999999999943,3
404,651.1045735546347,0.36764705882352944,1.4797790738092373,0.3365317272997546,2.6093920512549724,1.0009320243569033,0.4,2,0.7784293768445862,0.22974624043739655,1.4999999999999998,0.45812478920741995,0.46,3,1.1264470367387318,0.5721029441841452,3.095109612141653,0.33333333333333337,0.4752475247524752,1,50,86,17.598908581849532,15.662013767000909,87.55904399065766,1.1258774356029682,3
405,661.379474988544,0.5543478260869565,1.532758140129341,0.40440621581777386,2.5,1.0035,0.3333333333333333,2,0.7854244644210217,0.2728290795158853,1.5,0.3333333333333333,0.4117647058823529,1,1.3702645324931764,0.772400866185686,3.8979932546374374,0.3705779510301732,0.46534653465346537,3,51,41,22.18464998328197,19.279825425514968,90.43606976183143,1.4721762154754119,3
406,674.254513905664,0.4666666666666667,1.5120409063779179,0.28409158897129405,2.2969717540315906,1.0318786107050881,0.3673469387755102,3,0.7922023400364568,0.26921668847135827,1.5,0.5,0.4489795918367347,3,1.5615886755145318,0.7191661209833503,3.4796964586846544,0.5,0.44554455445544555,3,49,56,17.087076396372126,18.783681609487203,114.01340253967878,0.18973665961010994,3
407,688.0636472183118,0.4146341463414634,1.509924358241558,0.6228546686013774,4.864198988195615,1.037162996078001,0.3333333333333333,2,0.8254255359184486,0.321050394303122,2.0,0.5,0.45098039215686275,2,1.27960065406003,0.643163904538702,3.518516020236088,0.3333333333333333,0.5,3,51,72,17.406023486414163,17.369576235468195,74.55709912865056,0.9206756843295745,3
408,703.5152119070729,0.46788990825688076,1.5135648635949648,0.43871469650377987,3.7292805310452715,1.0237579365827005,0.29411764705882354,2,0.8150489551027552,0.2991301243900251,1.4999999999999998,0.2676184437132062,0.49019607843137253,3,1.370524979061832,0.9144429086494358,6.5702138602459215,0.35125700576097096,0.46078431372549017,2,51,58,18.807661142209767,16.161161173954284,92.590248469867,0.5412023651093076,3
409,722.7556689244027,0.4214876033057851,1.524824593933243,0.43881651867751537,3.0,1.016497108021128,0.39215686274509803,3,0.9108635629735098,0.29259990466863867,1.4999999999999998,0.3333333333333333,0.4117647058823529,3,1.4320706129822058,1.0661793590219837,6.507537942664418,0.4,0.42574257425742573,3,51,70,19.648924174260824,17.210525239589398,78.23168768914873,0.37947331922019295,3
410,743.0437643592611,0.4188034188034188,1.4472745391155,0.44411830657088636,2.9999999999999996,1.0553114319592662,0.24489795918367346,3,0.9450195336127668,0.3180299231723487,1.5,0.33333333333333337,0.30612244897959184,2,1.5748440240541568,1.0071133523831801,4.414266441821248,0.25850043118375216,0.3564356435643564,3,49,68,22.858192461819268,22.65911825290798,108.12572500462721,0.6841052550594539,3
411,788.1383620329158,0.36496350364963503,1.4619848666734867,0.37138011360206563,2.959163543105149,1.0174,0.3,3,0.9061364098546875,0.24749632929369478,1.5,0.42547323847630664,0.34,3,1.7551879478776145,1.314828559830385,6.405177065767285,0.4,0.3627450980392157,3,50,87,25.745873585241267,20.94682395063077,96.80790268192698,1.1189280584559371,3
412,895.3419767364032,0.34459459459459457,1.5129586032742994,0.48206615433104183,3.1838784517881398,1.0105306444052717,0.11764705882352941,3,0.8696652087338487,0.24848563409865845,1.5,0.36602308806679085,0.19607843137254902,2,1.4076471125747785,0.7695776876295315,4.316424957841484,0.42390698606795635,0.26732673267326734,3,51,97,28.839887454579234,25.575562667618478,125.43730411321715,1.1148542505636951,3
413,999.6973505474213,0.29545454545454547,1.2992707640230248,0.27989121595796634,1.9191966113523153,1.0390405785823817,0.0,2,0.9611780192923651,0.16042959600103124,1.2001317853472395,0.7189228866203596,0.0,1,1.770012124022986,0.9018341247249799,3.684064080944351,0.5849457571704563,0.037037037037037035,3,13,31,21.757868150518895,16.291939352033143,63.561999477644406,3.951338792105827,3
Radius Table.

j, binMax, BifPercent,DRmean,DRstdev,DRmax,DRmin, DRuf, DRcurve, PDRmean, PDRstdev,PDRmax,PDRmin, PDRuf,PDRcurve, TRmean,TRstdev,TRmax,TRmin,TRuf, TRcurve,Nbifs,Ntips,BPLmean,BPLstdev,BPLmax,BPLmin, BPLcurve
1,0.13454,0.49964664310954066,2.0,0.0,2.0,2.0,0.9996463932107497,1,0.29224253731343286,0.0,0.5,0.08448507462686566,0.9992927864214993,1,0.28072983870967744,0.0,0.5,0.06145967741935484,0.9996467055290584,1,2828,2832,12.497491856156648,11.039122122428282,92.68211567515938,0.10049875621123061,3
2,0.29717499999999997,0.3990990990990991,1.713723316449309,0.8330612731516076,11.500338294993236,1.3333634046775975,0.5756207674943566,1,0.6189751922291884,0.10877398340132671,0.9839131525205115,0.08695396381820855,0.5575620767494357,2,0.6318833890853565,0.1368376822360387,1.3379649122807018,0.0952411637722718,0.700952380952381,3,443,667,11.268157961014357,11.383592410131929,104.59052364041607,0.13416407864997976,3
3,0.31094,0.46025492468134416,1.7245068128335999,0.650524377898167,8.0,1.3303579091923439,0.6309164149043303,3,0.6126661913090575,0.10896158253198224,0.6666666666666666,0.125,0.6112789526686808,2,0.6282786441494165,0.08461604148290804,1.153359624972096,0.2222222222222222,0.741564967695621,2,1986,2329,10.218131094544736,11.51227313088764,143.85039973140368,0.14999999999998864,3
4,0.38066500000000003,0.4570552147239264,1.5678271173319713,0.312229372338725,4.5,1.0077894736842106,0.5709860609189468,3,0.6473270729732412,0.08758493674834232,1.1766527326211487,0.22222222222222224,0.5420753742901394,2,0.6429930323913521,0.08758883412749109,1.4883866671889077,0.2,0.6998995479658463,2,1937,2301,15.244263347834194,15.488478351570818,181.80733590153864,0.1910497317454268,3
5,0.44392,0.6445497630331753,1.5901121021940798,0.42685497037826403,5.000112767540991,1.0541052631578949,0.43014705882352944,2,1.2574537080871484,0.3926744352181473,1.4999661705006768,0.1999954894000902,0.6397058823529411,2,1.411395322814418,0.25258813459298424,1.4999661705006768,0.42856176300019333,0.31106471816283926,2,272,150,12.173134664445755,13.805520520862906,126.4439800270119,0.21189620100417134,3
6,0.465805,0.6174351585014409,1.6038077669902924,0.41630460565667754,5.5,1.1785,0.3990665110851809,3,1.238970830601889,0.4011827027128218,1.5,0.23076923076923075,0.6312718786464411,2,1.4241187597052047,0.2392992378288981,1.5,0.23076923076923075,0.2934051144010767,2,857,531,10.353693187365373,11.187437962741242,105.66786298119578,0.1499999999999943,3
7,0.5692845,0.09392265193370165,1.1746284498128192,0.28666331864371075,1.9753119730185498,1.0004835700481987,0.058823529411764705,2,0.8833950820422521,0.17204627889716137,1.0444070147627067,0.5062491462914902,0.17647058823529413,2,1.1217012106938504,0.13039854715679589,1.520709677419355,0.6,0.21904761904761905,3,34,328,13.476601584174917,12.421817321360722,61.44621808047814,0.08068612024383619,3
8,0.5705579999999999,0.6131054131054131,1.524795591190606,0.1752482696989448,2.6032151991231274,1.0014918056119302,0.41821561338289964,2,1.2331184889997726,0.3673383148013112,1.4999999999999998,0.5,0.6737918215613383,2,1.4266937102247672,0.2302630751182814,1.9523891077239253,0.4285714285714285,0.31827309236947793,2,1076,679,16.248453442846614,17.156764177811652,155.67433634034438,0.1886796226411096,3
9,0.591621,0.6767676767676768,1.6922782331309154,0.485152637020728,4.0,1.0049881641173333,0.13432835820895522,2,1.1670986482049224,0.46929746652980187,2.0,0.4999365702766579,0.5074626865671642,3,1.535013103912531,0.451557358706865,2.0,0.6104247470489039,0.14678899082568808,2,67,32,14.433714670716874,14.315881763334046,93.03307865241817,0.31304951684997817,3
10,0.5930265,0.18957788569293985,1.290097643511193,0.2949263508004311,3.56212478920742,1.0000168629798571,0.8384236453201971,3,0.7579084790415235,0.12625985630563705,0.9000900090009,0.28073132166223236,0.8266009852216749,2,0.7370165004857726,0.15116942676985126,0.9000900090009,0.2,0.9127806563039723,2,1015,4339,19.47695705797652,17.422163877928956,168.72467282229388,0.05864511914898802,3
11,0.610152,0.4553376906318083,1.6772869117958293,0.3979601227880121,3.4999999999999996,1.045143771962356,0.5885167464114832,3,0.615245027377061,0.11028226018864001,1.0699754598425004,0.28571428571428575,0.5550239234449761,2,0.6340897113876515,0.13277805345802365,1.9354838709677418,0.3333333333333333,0.7290930506478209,2,418,500,21.588678246775206,18.68785824982619,105.46632086640025,0.30675723300356933,3
12,0.620409,0.4982720703738611,1.6374284469511073,0.3824200851424558,4.0,1.0057803056981365,0.667717528373266,3,0.7467174459658177,0.32704102105701494,2.0,0.14377144977274833,0.6847414880201765,3,0.9709603756635568,0.5630548107644471,2.0,0.25,0.7450299779110129,3,1586,1597,15.493636528223696,15.173625810731728,198.20351683862788,0.15297058540778377,3
13,0.660524,0.7534246575342466,1.2992348832774143,0.22424403276308683,2.096439593949646,1.0677273051924863,0.21818181818181817,2,0.8928776547666527,0.1653736592919776,1.2333379496918107,0.5086225352803223,0.01818181818181818,3,1.0808361015645025,0.17032600812602644,1.5140922840543525,0.4378084598088814,0.1,2,55,18,15.683342025961432,17.215715071604823,85.66996914012273,0.38787369078088224,3
14,0.67092,0.5033200531208499,1.6133945911122,0.38513785818387675,5.0,1.066348062591731,0.7493403693931399,3,0.6386475288371796,0.0863038407435862,1.0798733929492748,0.2,0.737467018469657,2,0.6379619183933404,0.13264733317916386,1.977859778597786,0.11764705882352941,0.8493427704752275,2,1516,1496,12.11863441507448,13.025019243319512,117.36458471762407,0.311448230047957,3
15,0.6839965,0.7291666666666666,1.1522043006445097,0.19319223636359403,1.919207967299121,1.0333364699311567,0.08571428571428572,1,0.9234674092782311,0.13618899489902664,1.0899646759933173,0.5534803753008793,0.05714285714285714,3,1.1287875326512697,0.11143390783591048,1.4320994940978078,0.4657249605813395,0.0364963503649635,3,35,13,7.990748452638029,7.003447430814783,49.80500313107265,1.7768469288190933,3
16,0.6955415,0.9,1.0949889679096592,0.10189542064779078,1.506566028202857,1.0084982366482775,0.13333333333333333,2,0.9705240498503043,0.08256591926841252,1.1129950224440186,0.6780346088228125,0.06666666666666667,3,1.1531537988613276,0.10053638550175478,1.4622744519392916,0.5235198763786207,0.034013605442176874,2,45,5,8.906582810995529,5.863122537864081,33.867940125611696,2.1339000093725264,3
17,0.7027585000000001,0.8823529411764706,1.085712824663809,0.12498818035875944,1.5148127691828592,1.010230179028133,0.06666666666666667,2,0.942672073538283,0.09556762177840795,1.0217770034843205,0.6745236271248897,0.13333333333333333,2,1.1688432531094033,0.07123621501747822,1.4788870151770657,0.6237145159845974,0.05309734513274336,2,30,4,8.54534672851185,5.328250343050347,38.89094171006311,0.35075383105534524,3
18,0.703242,0.9565217391304348,1.0767362085121484,0.0881336213826522,1.3905137930737002,1.0105306444052717,0.11363636363636363,3,0.9955273661112416,0.04423490384931457,1.0105306444052717,0.7267318378565062,0.06818181818181818,2,1.1804021570467227,0.05706109000329637,1.4814755480607082,0.9865413823016652,0.042735042735042736,3,44,2,9.884469968565758,6.969990455186306,52.471847991943655,0.5865826881182155,3
19,0.706951,0.9558823529411765,1.1189316687963768,0.1798986849892919,1.8194475297958848,1.0057795901641675,0.07692307692307693,1,0.9568102316855225,0.11567954197132928,1.0059071729957807,0.49972741598875586,0.06153846153846154,2,1.164072055521642,0.09391922047784516,1.2443165742417384,0.4399926313094413,0.031746031746031744,3,65,3,11.989459846972926,9.822953264728538,81.2778735517654,1.5309223527011837,3
20,0.709139,0.9772727272727273,1.0798761866941793,0.1340621060163776,1.7306049117247624,1.00306982797646,0.06976744186046512,2,0.9878047637089306,0.06727608718893349,1.00306982797646,0.579606483941373,0.046511627906976744,3,1.1601593303121698,0.13176674026178134,1.5206666666666666,0.5649385714057482,0.039603960396039604,3,43,1,12.693147252918573,8.529046290111745,52.76034447583347,2.177969295008575,3
21,0.7103189999999999,0.9814814814814815,1.0522356311924204,0.08487718210870486,1.3708053691275166,1.0025513010365983,0.018867924528301886,1,0.9898003061888232,0.040854594474732574,1.0033557046979864,0.7319461444308445,0.03773584905660377,3,1.1643189862990144,0.07206168633766145,1.1976795952782462,0.9980663293985385,0.03355704697986577,2,53,1,13.437347132815242,9.333055656814427,63.91818305017358,0.9551035863202444,3
22,0.710933,1.0,1.0542308380898247,0.1210783739868519,1.5978218570050815,1.0008940841199396,0.06557377049180328,2,0.9780949983891302,0.07750025684555971,1.0016722408026757,0.6268985722101622,0.09836065573770492,2,1.1648048607867987,0.07339918051684209,1.1987504215851603,0.9912028980657251,0.03676470588235294,2,61,0,14.446372736998821,8.702617041879677,61.18507020796304,1.2183948456883644,3
23,0.711295,1.0,1.056735114191068,0.14350203990468463,1.9996370588260117,1.0004839215653174,0.014084507042253521,1,0.9708591466038687,0.09094322724317853,1.0008347245409015,0.5003327564616662,0.19718309859154928,2,1.1500817666175918,0.09743357421658286,1.1993305227655988,0.4767766761190328,0.05389221556886228,2,71,0,14.675308606730022,9.048735223188805,43.1670900166064,0.5088292935749286,3
24,0.711508,0.9743589743589743,1.0822015787091654,0.23728175112018832,2.4560471304648526,1.0002080442853187,0.039473684210526314,2,0.9784522252007041,0.09964682088837289,1.0002587165689683,0.4072121108058608,0.013157894736842105,2,1.134245667462162,0.09256507007551705,1.1997993254637438,0.9995083102590363,0.04861111111111111,2,76,2,17.02636262256515,11.701011144557992,87.99577843194132,0.3697164454010581,3
25,0.711573,1.0,1.0516927807819183,0.08995776186503414,1.3602071577645511,1.0000660543753996,0.013333333333333334,2,0.9892434115874601,0.047541189713234164,1.00007589802117,0.7352120971033286,0.04,2,1.1210724437679453,0.10247207480017506,1.199939291736931,0.7351821333181793,0.03418803418803419,2,75,0,18.472741583394463,12.132418706185566,62.12192063317029,1.8481831619187596,3
26,0.711591,1.0,1.0625788481966354,0.10332719518459894,1.3598179830293626,1.0000084319164901,0.017857142857142856,1,0.9759038914058437,0.06754492051534122,1.000025296389362,0.7353987404172291,0.03571428571428571,2,1.1093513115836773,0.09896369424136436,1.1999797639123104,0.9961154203115223,0.05217391304347826,1,56,0,20.392684352635154,13.352749517177234,52.78285527684217,1.0870672702275834,3
27,0.711603,0.9911727616645649,1.1081386585923845,0.17159935006451918,2.5,1.000008431703204,0.32188295165394404,3,0.8921543602833075,0.14955527126154552,1.0008340283569643,0.4,0.7582697201017812,2,1.1043167924537753,0.1398899501454586,1.2000000000000002,0.3666359247561686,0.35272988505747127,2,786,7,22.458571063631496,17.67100687994414,157.05136892155213,0.39543773213994166,3
28,0.7117275000000001,1.0,1.141959060078364,0.2556187173701595,2.5111292851963642,1.000008431703204,0.0,1,0.9445099967752824,0.13992910452466875,1.0000084315610192,0.39821713364782513,0.1044776119402985,2,0.9635242808448723,0.18351663915985048,1.2002006745362563,0.40073997736142314,0.0,2,67,0,23.58030015690007,16.71741869163795,78.08288934431032,1.7428596466902357,3
29,0.712709,0.9625,1.112520057782043,0.2011937054604978,2.165227919467612,1.0003330522765599,0.0,1,0.947777800354388,0.12399874980607342,0.9998496846890509,0.4617374607540413,0.05194805194805195,3,0.9289158952737788,0.2103834958679136,1.2015801011804386,0.30504667294681853,0.10784313725490197,2,77,3,20.098953773221414,17.075489788113124,85.92131013210093,1.2561895756612536,3
30,0.7151879999999999,1.0,1.197815167158357,0.4701003584215323,3.7292805310452715,1.002495840266223,0.0,1,0.9246338073322129,0.17231283760753377,0.9991687448046551,0.2676184437132062,0.0,2,0.9648165725070745,0.19842934033390502,1.2060303541315347,0.48930531920733383,0.039603960396039604,2,66,0,20.818678492153413,15.683787739772995,92.590248469867,1.5998975748466007,3
