Branch Order Table.

j, binMax, BifPercent,DRmean,DRstdev,DRmax,DRmin, DRuf, DRcurve, PDRmean, PDRstdev,PDRmax,PDRmin, PDRuf,PDRcurve, TRmean,TRstdev,TRmax,TRmin,TRuf, TRcurve,Nbifs,Ntips,BPLmean,BPLstdev,BPLmax,BPLmin, BPLcurve
106,269.90996038511224,0.6119402985074627,1.5896243383601318,0.18042662750783553,2.0,1.4999999999999998,0.5853658536585366,3,0.8681327635578711,0.3666128913243644,1.5,0.5,0.4878048780487805,3,1.1538703224288231,0.4543016088370204,2.0,0.3333333333333333,0.6707317073170732,3,41,26,12.422761539242638,12.996125082956572,76.58828125603931,0.46999999999999886,3
107,270.9306951816235,0.47674418604651164,1.9545454545454546,0.6501748016704992,3.5,1.4999999999999998,0.7317073170731707,1,0.6818452380952382,0.35428319411546055,1.5,0.4,0.8048780487804879,2,1.297616631226239,0.7361291401723183,3.5,0.5,0.654320987654321,3,41,45,13.042272624818626,13.667222702393007,66.35293708639931,0.15811388300841717,3
108,271.94833064605615,0.5,1.652588176668372,0.25876928210671896,2.2466210095300214,1.4999661705006768,0.55,1,0.7976177052028196,0.35911599182806814,1.4999999999999998,0.5,0.65,1,1.2264590918553404,0.4972342702956047,2.0,0.5,0.6172839506172839,2,40,40,14.505983625469357,15.47575844587653,80.44745589740633,0.5173973328110746,3
109,273.16282454610837,0.5405405405405406,1.6211829485500995,0.36433481870765205,2.935483870967742,1.1093918780836716,0.475,3,0.7267148364046291,0.3428413000673627,1.5,0.34065934065934067,0.65,3,1.129560521609721,0.5976825539896372,2.935483870967742,0.5,0.6172839506172839,1,40,34,13.254707158684493,14.356299045430614,61.40818762933386,0.6220927213881353,3
110,274.00802028840167,0.5466666666666666,1.65079526172219,0.30233258057836715,2.5000338294993236,1.3333333333333333,0.4878048780487805,1,0.8370367363344454,0.41470377141155323,1.5,0.3999945873533511,0.5609756097560976,1,1.2592601989675738,0.5640639887085899,2.5000338294993236,0.5,0.5555555555555556,1,41,34,14.366277107750337,17.457659600383227,90.05890602336122,0.3106444913401772,3
111,275.0668596326864,0.47126436781609193,1.6666629078334085,0.3834842243119312,3.0,1.4999661705006768,0.5609756097560976,1,0.8981479393617557,0.44054298548581966,2.0,0.5,0.5609756097560976,1,1.2499993287918862,0.5866298035027558,3.0,0.5,0.654320987654321,2,41,46,10.357889229180829,10.492750664128188,51.95631420356198,0.1910497317454268,3
112,275.98791505024326,0.5714285714285714,1.4303438671441435,0.15779795611710407,1.6,1.050449205252246,0.725,3,1.1569444444444443,0.3990176278562983,1.5,0.6666666666666666,0.7,1,1.0553333333333332,0.5837442996787269,2.5,0.39999999999999997,0.691358024691358,3,40,30,8.441238936696543,7.713411807276357,40.61328074358747,0.31144823004794836,3
113,276.8147999667052,0.5324675324675324,1.6666688146198285,0.32685786633027514,2.5,1.3333634046775975,0.6585365853658537,2,0.7733333333333334,0.39465565550205034,1.5,0.39999999999999997,0.7560975609756098,2,1.0671868234191688,0.5175853917981325,2.0,0.39999999999999997,0.6049382716049383,3,41,36,14.877137834283396,18.18449598182113,80.43714056391622,0.7521305022384794,3
114,277.67813376503426,0.5714285714285714,1.5238095238095235,0.2649533965495809,2.333333333333333,1.1428571428571428,0.675,2,1.0389610389610389,0.6305949326457838,2.5,0.4285714285714286,0.725,1,1.0151020523229588,0.6141585331105691,3.4999999999999996,0.39999999999999997,0.6049382716049383,1,40,30,10.344992506955066,9.827808121654746,44.53908591488899,0.6931810730249367,3
115,278.60132809029074,0.47619047619047616,1.6,0.20701966780270628,2.0,1.4999999999999998,0.625,3,0.8437499999999999,0.3966001344763597,1.5,0.5,0.6,2,1.1159420289855073,0.5085997379632653,2.0,0.5,0.7160493827160493,1,40,44,10.575578922719725,11.695383241024674,66.61633880316711,0.3733630940518954,3
116,279.46521691926694,0.47674418604651164,1.5764781667754608,0.20524443953805824,2.0,1.3333333333333333,0.5365853658536586,2,0.7510836179615358,0.3424536974174787,1.5,0.4285714285714286,0.7317073170731707,2,1.2119552436801992,0.6497795284976756,3.5,0.5,0.5802469135802469,1,41,45,13.161187583284887,12.747514692496408,69.97625658681534,0.45343136195019074,3
117,280.4111758610636,0.5061728395061729,1.8859649122807014,1.4990250242713805,8.0,1.3333333333333333,0.5365853658536586,2,0.8250000000000002,0.4345735457510807,1.6666666666666665,0.125,0.5853658536585366,3,1.254902845235615,1.2987851467589624,8.0,0.3333333333333333,0.5802469135802469,2,41,40,12.186038495766368,12.999582896100057,76.07524240275742,0.3026549190084432,3
118,281.32629513911434,0.5,1.6024645476454835,0.3096362894262423,2.5,1.1763613286691639,0.6,3,0.7500160544011042,0.4870521700821698,2.0,0.3333333333333333,0.775,2,1.1739101017826676,0.626593859909425,3.0,0.5,0.7160493827160493,1,40,40,9.628264286870051,8.910295516691935,54.44096926731787,0.8547514258543157,3
119,282.2270130557924,0.4939759036144578,1.8125,0.7560066485366242,4.0,1.25,0.5121951219512195,1,0.6912675859698864,0.36227250453898524,1.5,0.25,0.6341463414634146,3,1.3905555555555555,1.114367020761297,6.0,0.5,0.6341463414634146,3,41,42,12.566721600202438,13.79708638149707,60.73276224067156,0.2817800560721053,3
120,283.21754543801694,0.44565217391304346,1.6406238699056233,0.6604083484720934,4.0,1.1093918780836716,0.6341463414634146,2,0.8819456974171223,0.5030937961556728,2.0,0.25,0.7073170731707317,2,1.0238886383056565,0.7294791878303108,4.0,0.25,0.6296296296296297,1,41,51,12.296896627239555,14.10021707648509,88.1667163217331,0.21400934559033685,3
121,284.10277698394316,0.5,1.6666629078334085,0.318289987761468,2.5,1.4999661705006768,0.55,3,0.7595238095238097,0.3628451302709607,1.5,0.4,0.75,2,1.2647041754125536,0.6956779978732957,3.5,0.3999945873533511,0.5802469135802469,3,40,40,13.740785642906742,13.777544375323153,81.96320363296198,0.33970575502925365,3
122,285.0154358379653,0.5324675324675324,1.4687566849327376,0.1851697141666733,2.0,1.1333947368421053,0.6097560975609756,3,0.8860254281888751,0.37984881094154754,1.5,0.5,0.7073170731707317,1,1.1334658401155784,0.45159243454926445,2.0,0.5,0.7407407407407407,1,41,36,10.899200212699261,11.20823626495736,52.58138371490128,0.21931712199462486,3
123,285.81153635147314,0.625,1.548184330621143,0.23957181051880125,2.232667450058754,1.0865,0.575,3,0.8196511053160845,0.3237633832725771,1.5,0.5,0.55,3,1.2797606965655002,0.5756608355535339,3.0,0.5,0.654320987654321,3,40,24,11.488597955435791,17.24939335062499,132.9713218336846,1.2396773773849483,3
124,286.8923036270365,0.5394736842105263,1.5666666666666667,0.25819888974716115,2.5,1.4999999999999998,0.6341463414634146,2,0.9595238095238096,0.4184175666403838,1.5,0.6,0.6585365853658537,3,1.1538448527115648,0.49871536164936925,2.5,0.6666666666666666,0.6790123456790124,2,41,35,14.008789824055238,12.34907414923923,57.697377510450906,0.3710795063056035,3
125,287.6851852850356,0.5882352941176471,1.5777797825340623,0.2945699182237349,2.5,1.3333333333333333,0.625,1,0.7316649751917006,0.2848487669019416,1.4999999999999998,0.4,0.75,2,1.136782646138308,0.5394993378268155,2.5,0.4,0.6419753086419753,3,40,28,13.44933602520874,14.655228745188824,69.86530638886708,0.31400636936215026,3
126,288.5207419836238,0.5324675324675324,1.5122613483792173,0.16696138413290104,2.0,1.0541052631578949,0.5609756097560976,2,0.9606204925049268,0.4583342847843922,2.0,0.6666666666666666,0.6585365853658537,1,1.0728381836329561,0.4862004660683281,2.0,0.39999999999999997,0.6666666666666666,3,41,36,15.247977682575838,14.287281313231405,66.28801991370594,0.7561084578286349,3
127,289.45307000064776,0.5333333333333333,1.5968347742641027,0.329543995299317,2.5,1.3287177873352214,0.7,2,0.7516647872839477,0.26531535682828244,1.4999661705006768,0.6,0.75,2,1.1587285478016196,0.5514520601613885,2.5,0.5,0.7407407407407407,2,40,35,11.017252627082978,9.637777712417028,47.499919397506076,0.15000000000000568,3
128,290.26803504308987,0.5616438356164384,1.7142832978929055,0.4688084204877134,3.0,1.4999661705006768,0.6585365853658537,1,1.045238095238095,0.509332921005529,2.0,0.3333333333333333,0.6585365853658537,3,1.1552584846993783,0.6586083505435247,3.0,0.5,0.7073170731707317,3,41,32,14.952425492527055,16.623635030622896,71.36426834246633,0.43965895873959887,3
129,291.0983577415534,0.5256410256410257,1.6913756058730416,0.5606173829726785,3.6666666666666665,1.1843947368421053,0.5609756097560976,2,0.7875323957152321,0.48307723512794853,2.0,0.2727272727272727,0.7073170731707317,3,1.162517205386475,0.46614693329704093,2.0,0.6666666666666666,0.7160493827160493,1,41,37,16.47792618012942,17.959194808914358,90.81871281349673,0.5420332093146906,3
130,292.15753164543213,0.4878048780487805,1.666666666666667,0.6666666666666666,3.6666666666666665,1.3333333333333335,0.725,1,1.0277777777777777,0.4668225363275432,2.0,0.6666666666666666,0.625,3,1.2400000000000002,0.9912113800799502,5.5,0.4,0.691358024691358,1,40,42,14.21392945041407,13.404006358618021,68.29064792631463,0.43416586692185527,3
131,292.8800942778179,0.6060606060606061,1.5852644107732117,0.3208568527734116,2.5,1.0541052631578949,0.5,3,0.6939880323611455,0.22270743759490852,1.5,0.4,0.5,3,1.2369819858551914,0.5652414429381026,2.5,0.5,0.6049382716049383,1,40,26,12.89152824487588,14.540461406491673,87.29651485291245,0.31400636936215026,3
132,293.7339684610314,0.5061728395061729,1.7941176470588236,0.5320603680919277,3.4999999999999996,1.4999999999999998,0.5853658536585366,2,0.8983709273182956,0.4746549665372628,2.0,0.28571428571428575,0.5365853658536586,3,1.2530864197530862,0.5724635067874243,2.5,0.5,0.6666666666666666,3,41,40,11.031290817730037,10.95781424898895,49.29408470561443,0.6881860213634153,3
133,294.4268013105818,0.5942028985507246,1.59375,0.2655524281667618,2.5,1.375,0.5121951219512195,2,0.8473304473304472,0.49443689036999217,2.5,0.4,0.4878048780487805,2,1.2466666666666668,0.5354774608805781,2.5,0.5,0.6951219512195121,1,41,28,10.59836964043901,15.025885899812115,127.84551912701332,0.42579337712087595,1
134,295.41770295265746,0.5256410256410257,1.4912073711932718,0.17845420025454867,2.0,1.0172258064516129,0.5853658536585366,3,0.7933165066310472,0.30273949845275605,1.5,0.5,0.6341463414634146,3,1.1387654042965314,0.4942945025619581,2.0,0.39999999999999997,0.7439024390243902,3,41,37,14.045867414658806,22.98996154722245,198.20351683862788,0.4356604182158379,2
135,296.4748818011385,0.4659090909090909,1.5301274784943226,0.20603769668271033,2.0,1.1767256061685196,0.6097560975609756,2,0.768536132130631,0.2932409147191591,1.4999999999999998,0.5,0.6829268292682927,3,1.1405834265861234,0.4822172838193119,2.0,0.5,0.6296296296296297,2,41,47,13.8052349475754,14.683222047658532,98.94926732351016,0.3847076812334298,3
136,297.27184139086586,0.4878048780487805,1.4411581276486318,0.1685653907256739,1.5972903225806452,1.0197991663508905,0.675,1,0.9081581739671526,0.3566837455718056,1.5,0.6260602633492205,0.6,3,1.1916864552316355,0.40938362848386195,1.5,0.5,0.7283950617283951,1,40,42,11.447540268230485,11.673992399578033,52.29898698325042,0.4280186911806511,3
137,298.1178211082814,0.5125,1.6888908936451732,0.6542482714300851,4.0,1.3333634046775975,0.6341463414634146,2,0.91025641025641,0.4117228066498982,1.5,0.5,0.6829268292682927,1,1.1214279002204577,0.5072476044313101,2.0,0.4,0.6585365853658537,1,41,39,12.552352736707157,12.697461667316816,63.4293000041261,0.15033296378373603,3
138,299.02494649711497,0.5189873417721519,1.5052291896290828,0.2245314840676328,2.0,1.0836707922203843,0.6097560975609756,3,0.901517885273721,0.3531997620332204,1.5,0.6666666666666666,0.7317073170731707,2,1.0102149325326326,0.447309917290743,1.5,0.39999999999999997,0.6172839506172839,1,41,38,12.178622709739964,13.32952476304537,60.08714486599971,0.42296571965112095,3
139,299.98323637913387,0.4444444444444444,1.7916666666666665,0.8829663808037257,5.0,1.3333333333333335,0.6,2,0.7166666666666668,0.29627314724385295,1.3333333333333333,0.2,0.65,1,1.2867632134044413,0.8232192916802371,5.0,0.5,0.5802469135802469,2,40,50,11.33299382516728,11.275822206175556,72.01666340599314,0.4341658669218412,3
140,300.8678372819208,0.5324675324675324,1.5610723886328723,0.23757386082264817,2.000967741935484,1.1428571428571428,0.6097560975609756,2,0.9114421625067961,0.4188647299350095,1.6666666666666665,0.49975818152506857,0.6097560975609756,3,1.1188893900779602,0.4939230099554557,2.0,0.33333333333333337,0.6296296296296297,1,41,36,9.582448529226617,10.405138230483132,53.245269416003524,0.2408318915758558,3
141,301.66389858966517,0.5128205128205128,1.5749999999999997,0.19098850276164406,2.0,1.3333333333333333,0.5,1,0.7999999999999998,0.35590260840104365,1.5,0.5,0.6,3,1.26010101010101,0.46852197034966964,2.0,0.5,0.5925925925925926,1,40,38,12.638136104270671,10.085440985099446,48.89037387835776,1.1952001757769033,3
142,302.6567606546016,0.45555555555555555,1.5440847839139134,0.24346144035270922,2.5,1.2935261104504392,0.5609756097560976,3,0.7138888888888889,0.2591588309575802,1.4999999999999998,0.39999999999999997,0.7073170731707317,2,1.044270833333333,0.5062266300637127,2.5,0.5,0.6097560975609756,3,41,49,13.053436641615136,18.271450545646427,133.15767637062902,0.6171709649683895,3
143,303.30133661762466,0.6029411764705882,1.918760083144955,0.8833371500735077,4.5,1.3287177873352214,0.6829268292682927,1,0.967096330274345,0.6110108033621086,2.5,0.22222222222222224,0.6829268292682927,3,1.0133850087350365,0.8309128431268722,4.5,0.3999945873533511,0.7073170731707317,2,41,27,12.994126288883688,13.951518300855462,73.43641245968506,0.7981227975694085,3
144,304.093994642367,0.5857142857142857,1.6123909988038276,0.29714022834267045,2.5,1.3437105263157896,0.6097560975609756,1,0.8762782719125949,0.37413506582835515,1.5,0.39999999999999997,0.6341463414634146,3,1.020232841659626,0.5512122698181924,2.5,0.23076923076923075,0.6049382716049383,2,41,29,13.042052691631067,13.296418383301368,62.60021354652519,0.8008120878208665,3
145,305.05072119975506,0.5,1.6086941813261164,0.30405021867316845,2.5,1.3333333333333333,0.425,2,0.7464912280701753,0.2853727769643747,1.5,0.39999999999999997,0.525,2,1.2052837277357888,0.5570059237432646,2.5,0.39999999999999997,0.49382716049382713,3,40,40,14.10340379364071,13.973509105059817,87.17591978362972,0.8766413177577078,3
146,306.0951654093585,0.45977011494252873,1.588235294117647,0.26430506996071873,2.5000338294993236,1.4999661705006768,0.575,1,0.8764738076495221,0.4688653266396261,2.0,0.3999945873533511,0.575,3,1.3106057189556006,0.5047283418842917,2.5,0.6666666666666666,0.7283950617283951,1,40,47,11.452769778966811,10.96380472606977,51.23879707912057,0.31400636936215026,3
147,307.0341828280562,0.5466666666666666,1.8244030217382292,0.8435061459352865,5.0,1.3303579091923439,0.5365853658536586,2,0.9300950985379478,0.5202693532782193,2.0,0.19999999999999998,0.5609756097560976,3,1.254368500727041,0.7855820015374027,4.0,0.2222222222222222,0.5308641975308642,3,41,34,10.938216983159638,10.281839772937605,47.469603990074674,0.43416586692185727,3
148,308.1106262285797,0.47619047619047616,1.4666615723765764,0.09179040936475422,1.5,1.176689168266551,0.65,2,1.0909090909090908,0.5075192189225521,2.0,0.6666666666666666,0.725,3,1.1597228487085611,0.4674912481740059,2.0,0.5,0.7037037037037037,2,40,44,12.565429299170408,10.887147076330416,45.60723438741932,0.6648308055437747,3
149,308.9219757903116,0.4606741573033708,1.6449275362318838,0.4668407354634964,3.5,1.3333333333333333,0.43902439024390244,2,0.7979932069687072,0.3824911663415153,1.5,0.39999999999999997,0.5365853658536586,3,1.2016835016835015,0.503645056251047,2.333333333333333,0.2222222222222222,0.5925925925925926,2,41,48,13.103588307553105,14.973708647659334,76.59552363833406,0.614006369362156,3
150,309.99774617188564,0.449438202247191,1.5510812334155453,0.3393088465571761,3.0,1.109401281179544,0.4,1,0.688889891267031,0.24288816619483125,1.5,0.3333333333333333,0.625,2,1.143443273636816,0.573455376181896,3.0,0.5,0.6419753086419753,1,40,49,10.801796540728004,10.829223627580825,46.09127733544137,0.2121320343559644,3
151,310.91232445503533,0.4880952380952381,1.5954716474235968,0.2604259433711082,2.0,1.0078,0.4878048780487805,3,0.8728159145689506,0.3363785087078085,1.5,0.5999783494134044,0.6341463414634146,3,1.179571226307355,0.5460082139323627,2.0,0.4,0.6172839506172839,1,41,43,14.120778558873587,17.152407560221146,105.29739674865449,0.2941088233970483,3
152,311.9170002137529,0.5256410256410257,1.6666610284167795,0.485073301456498,3.0,1.4999661705006768,0.5609756097560976,1,0.6923100054880204,0.2621680095931946,1.4999999999999998,0.3333333333333333,0.6829268292682927,2,1.3910249181861336,0.601741515043237,3.0,0.6666666666666666,0.6790123456790124,2,41,37,14.651466644523476,17.117094904892184,114.39424919701058,0.752130502238478,3
153,312.83794911226187,0.5128205128205128,1.66740625,0.33216106628913233,2.5,1.1785,0.6,2,0.7842276240152403,0.35732066645857574,1.5,0.39999999999999997,0.575,3,1.1863636363636365,0.590099901048876,2.5,0.5,0.7283950617283951,3,40,38,13.882813374490622,14.551839829457617,98.74425320733911,0.31400636936215026,3
154,313.78939798419464,0.47126436781609193,1.828526061461704,0.917964618214832,5.0,1.1785,0.6341463414634146,2,0.8287878787878789,0.4554662390885793,1.5,0.19999999999999998,0.7317073170731707,2,1.1666657256021609,0.9144606257505715,5.0,0.39999999999999997,0.6707317073170732,1,41,46,11.1968529290265,15.86691147752684,106.09284572477418,0.9334610916512877,1
155,314.74952763028296,0.5256410256410257,1.5769230769230769,0.18776690404970275,2.0,1.4999999999999998,0.6829268292682927,1,0.9666666666666667,0.41761796166444026,1.6666666666666667,0.6666666666666666,0.6341463414634146,3,0.9805555555555558,0.4483277428471114,2.0,0.5,0.6296296296296297,1,41,37,14.70230164950973,15.009279648418598,79.2722234056418,0.3436568055487665,3
156,315.56823160787485,0.547945205479452,1.7222194030972784,0.4457068157399276,3.0,1.4999661705006768,0.7,1,0.8342129992681013,0.4105281477196093,2.0,0.5,0.525,1,1.3463498205369056,0.4579571166893872,2.5,0.5,0.6049382716049383,2,40,33,11.720420639080691,14.287547288194768,75.90621869775552,0.34365680554879513,3
157,316.50300938774114,0.44086021505376344,1.601596731464705,0.3872158579246169,3.0,1.2271444348999878,0.5853658536585366,1,0.8095238095238094,0.3859561490145596,1.5,0.3333333333333333,0.6585365853658537,2,1.06538498550098,0.49875209742303345,2.0,0.3999945873533511,0.6790123456790124,2,41,52,13.211662347345166,12.393188579604532,57.743164658475685,0.6116575170190424,3
158,317.4157317397634,0.47619047619047616,1.5363509512059221,0.1973987625077812,2.0,1.1179999999999999,0.575,2,0.8280543609996908,0.3313820072770068,1.5,0.5,0.5,1,1.222222222222222,0.5616978458096742,2.9999999999999996,0.39999999999999997,0.6296296296296297,3,40,44,14.368428339602161,20.62804843470382,162.9945940659313,0.31304951684997184,1
159,318.06686632344446,0.5540540540540541,1.5843322195761915,0.45275626489807913,3.0,1.0558446347359363,0.5609756097560976,1,0.883987194412107,0.4708588186601594,2.0,0.33333333333333337,0.6341463414634146,1,1.0769533107240492,0.7698509160680913,4.5,0.4,0.6296296296296297,1,41,33,13.700241695432661,15.15818418424733,60.51165204194655,0.4341658669218484,3
160,319.0004451877942,0.49382716049382713,1.5520833333333333,0.17969882210706523,2.0,1.3333333333333335,0.6,2,0.9345238095238095,0.6571261013418301,3.0,0.5,0.65,1,1.2727272727272727,0.46446605444178124,2.0,0.5,0.7283950617283951,3,40,41,11.840121785795288,12.798931670799643,54.05915079055236,0.6220648053771249,3
161,319.9963060559952,0.49382716049382713,1.558329950383401,0.34316697605269164,2.9999999999999996,1.3333333333333333,0.5,2,0.7187509397295081,0.32040900835771874,1.5,0.33333333333333337,0.6,3,1.2133579482600516,0.5782550595876915,2.9999999999999996,0.4,0.5555555555555556,2,40,41,11.82532845476508,9.342321511831221,49.41159724240075,0.3733630940518954,3
162,320.8558598644613,0.4823529411764706,1.5333333333333334,0.12909944487358058,2.0,1.4999999999999998,0.6341463414634146,1,0.8392857142857142,0.33086309966569355,1.4999999999999998,0.6666666666666666,0.6585365853658537,2,1.0612903225806452,0.4770353488100614,2.0,0.39999999999999997,0.6172839506172839,1,41,44,16.467520839028527,19.28691557611378,84.4111659467187,0.38327535793473294,3
163,321.69913741346545,0.4659090909090909,1.6604978856562922,0.5338208725994261,3.5,1.068,0.6097560975609756,2,0.8945387143621494,0.4425353880452548,1.4999999999999998,0.2857142857142857,0.6585365853658537,3,1.0537623495860435,0.5206593991162861,2.3333333333333335,0.5,0.6172839506172839,2,41,47,14.43163492621805,15.151789570086303,71.74275627597844,0.6931810730249367,3
164,322.6033824205931,0.4444444444444444,1.675957519013833,0.5163997250697454,3.5526315789473686,1.272047236619772,0.575,2,0.7332021321776391,0.34874635867343845,1.5,0.28148148148148144,0.65,1,1.068224317904821,0.5763953157377923,2.5,0.4,0.5679012345679012,3,40,50,14.00889060907349,14.550495577087315,80.01509147177558,0.22022715545545601,3
165,323.5899566216957,0.47674418604651164,1.7330253965662348,0.6999723861729631,4.500000000000001,1.1435671573902528,0.4878048780487805,1,0.7105267114739798,0.3249035165884242,1.4999999999999998,0.333325815666817,0.5365853658536586,3,1.188296935924785,0.7297974989994972,4.500000000000001,0.4,0.5,2,41,45,14.033761744351285,13.08083301130993,70.62039130337482,0.7115466937533977,3
166,324.60239396821964,0.4880952380952381,1.7372670468479119,0.6819276212777438,4.0,1.3333333333333333,0.6585365853658537,1,0.7651515151515151,0.39054481500239185,1.5,0.25,0.7317073170731707,1,1.1224358974358977,0.46425429592202083,2.0,0.6,0.6829268292682927,3,41,43,11.905324219128914,13.462947281750914,74.22782430114528,0.9360711747392918,3
167,325.79485532441083,0.47619047619047616,1.5357094529286681,0.13363201248502238,2.0,1.4999661705006768,0.65,2,0.8589801419251789,0.40166204802968947,1.666726809355195,0.5,0.675,3,1.0308054610254798,0.4278485032655361,1.5,0.5,0.5925925925925926,3,40,44,14.851718232307054,14.268586196175056,64.6102316380483,0.6152249111701842,3
168,326.71311257333855,0.45054945054945056,1.5769204746538983,0.2773508801547963,2.5,1.4999661705006768,0.6829268292682927,1,0.8538447081671392,0.36881096634884514,1.5,0.6,0.6829268292682927,3,1.0000006537248753,0.4696867094026203,1.6666666666666667,0.4,0.7160493827160493,3,41,50,14.48226857956445,19.632614164435132,136.43107635176358,0.722965719651135,3
169,327.8912013150609,0.42105263157894735,1.5370370370370372,0.12201408302349331,2.0,1.4999999999999998,0.55,1,0.7933333333333333,0.42449679723667827,2.0,0.6,0.75,2,1.2284951086775957,0.4887467559411417,2.5,0.6666666666666666,0.6172839506172839,2,40,55,16.665308933597426,18.415203264299404,76.54059812644304,1.5124066912943745,3
170,328.9172867865069,0.47674418604651164,1.636119361750113,0.35827623732759023,2.5,1.1335,0.7073170731707317,1,0.9599247383539801,0.428731370632115,1.6666666666666665,0.5,0.6341463414634146,2,1.0295698318577144,0.5184325924760925,2.5,0.5,0.6172839506172839,3,41,45,13.550881323598004,21.605133595484524,176.25522486206515,0.6717886572427495,2
171,329.7622813758299,0.5,1.4871768849103084,0.04622423541315352,1.5,1.3333333333333333,0.675,2,0.9791676063961747,0.5230778953835669,2.0,0.5,0.6,2,1.0185160126296802,0.4560424346153345,2.0,0.5,0.6666666666666666,2,40,40,16.252755561661772,20.85280938922922,104.38249287338546,0.6811754546370542,3
172,330.7743756183921,0.5061728395061729,1.657908466819222,0.34125400798319006,2.5,1.1318947368421053,0.43902439024390244,3,0.8265215626928637,0.4954472079413549,2.5,0.39999999999999997,0.4634146341463415,1,1.2494444444444446,0.5690026788436852,2.5,0.4,0.6296296296296297,1,41,40,17.114554122782174,16.98695441966339,69.8570977737339,0.8489994110716517,3
173,331.84162899954964,0.5616438356164384,1.6071404407500485,0.2894680750999389,2.5,1.4999661705006768,0.6585365853658537,1,0.8897435897435897,0.4310591210170199,1.5,0.39999999999999997,0.6829268292682927,1,1.1293331830071311,0.562014909638911,2.5,0.4,0.6951219512195121,2,41,32,14.43398756778192,18.05646968543177,119.82312593137303,0.3080584360149984,3
174,333.07968049754743,0.44086021505376344,1.7105245352895093,0.5848983283883156,4.0,1.4999661705006768,0.5365853658536586,1,0.6818181818181818,0.2550004951470732,1.3333333333333333,0.25,0.7317073170731707,3,1.0574717180434923,0.48596497489208895,2.0,0.5,0.6463414634146342,3,41,52,11.552398602214758,11.51357819175077,58.89650889410584,0.42379240200835205,3
175,334.09273621107366,0.5694444444444444,2.088886633588934,1.2147692051214602,5.5,1.4999661705006768,0.6341463414634146,1,0.7193181818181819,0.37724154063628057,1.4999999999999998,0.1818181818181818,0.7073170731707317,1,1.1616155921062468,0.6721572966329911,3.6666666666666665,0.5,0.5925925925925926,1,41,31,13.973493615097512,14.420782847111433,76.07012837947586,0.4301162633521288,3
176,335.2428371254167,0.45454545454545453,1.6825364606826039,0.4941468702001982,3.4999999999999996,1.3333333333333335,0.475,1,0.9342401838520267,0.42868694262025603,1.5,0.28571428571428575,0.475,1,1.3813119922933015,0.8702814370219748,5.0,0.5,0.5925925925925926,1,40,48,12.657503379761021,14.517487332420995,78.22671545864438,0.22022715545545601,3
177,336.20006457097946,0.4878048780487805,1.4999978856562923,8.457374830765177E-6,1.5,1.4999661705006768,0.6,2,0.8472211781207115,0.3618290829819316,1.5,0.5,0.55,3,1.1388877612389117,0.5180328499801292,2.0,0.5,0.6296296296296297,3,40,42,14.533762286069448,22.198524706963596,159.7200687725953,1.0701385457732402,3
178,337.2798249615706,0.47126436781609193,1.7756471775114557,0.7719523064912992,4.5,1.0077894736842106,0.6097560975609756,1,0.8201250880694901,0.4341966394649331,1.5,0.22222222222222224,0.7804878048780488,3,1.1323795841904318,0.8645215534576048,4.5,0.3333333333333333,0.7160493827160493,2,41,46,12.243852626202294,13.135698314419555,83.86550958519511,0.2220360331117442,3
179,338.25670864356005,0.4823529411764706,1.666663847541723,0.443813837325302,2.9999999999999996,1.4999661705006768,0.7073170731707317,2,0.833334586306011,0.3827064029475566,1.5,0.33333333333333337,0.7073170731707317,1,1.2950316236566632,0.5729475111755693,2.9999999999999996,0.6666666666666666,0.7317073170731707,2,41,44,10.985782761257601,9.906666430526265,45.44209227595599,0.20615528128087476,3
180,339.16880316321794,0.4880952380952381,1.5925921750198082,0.19150767693081802,2.0,1.4999661705006768,0.5609756097560976,1,0.8196127607324506,0.4205084349829827,2.000090214032793,0.5,0.5853658536585366,1,1.1856465548380524,0.47169228753659853,2.0,0.5999783494134044,0.5555555555555556,1,41,43,15.102836032848327,16.143334981769794,76.59983930694564,0.26832815729997855,3
181,340.1029051797648,0.4819277108433735,1.530109971588475,0.2030448557987713,2.0,1.1925631760342503,0.425,1,0.6428582168337238,0.06052320839871032,0.6666817023387988,0.5,0.65,3,1.283402712960808,0.4513442604541866,2.0,0.4,0.654320987654321,2,40,43,12.94926257355218,14.625817727009206,84.28362627156751,0.2668332812825151,3
182,341.45396471545314,0.44086021505376344,1.6018480930185937,0.22242819953721138,2.0,1.3333333333333335,0.5609756097560976,2,0.799020492294439,0.3398561493363946,1.4999999999999998,0.5,0.5853658536585366,1,1.1104909539862258,0.4878018740120655,2.0,0.2857142857142857,0.6049382716049383,1,41,52,17.818700873538386,17.738216390809058,100.49144625983241,0.7544606802730529,3
183,342.4602139665204,0.45977011494252873,1.539211706333413,0.2536504821247146,2.5,1.3333333333333335,0.575,1,0.9338541666666664,0.4048372872731298,1.5,0.39999999999999997,0.6,3,1.0859373825576546,0.5402610142087265,2.5,0.3333333333333333,0.6049382716049383,1,40,47,15.44914105658974,16.271063192135216,87.45332125656859,0.8475848040166947,3
